entrez_mouse	ensembl_gene_id	gene_symbol	entrez_human	entrez_rat	Unirprot_Human	Uniprot_Rat	Uniprot_mouse	gene_name	synonym	DbTF	pubmed_id	evidence.type	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi.et.al	TcoF.DB	TFCat	TFClass_human	TFclass_mouse	Vaquerizas.et.al	pubmed_id.1	taxon	pubmed_id.2	taxon.1	pubmed_id.3	taxon.2	pubmed_id.4	taxon.3	pubmed_id.5	taxon.4	pubmed_id.6	taxon.5	GOC981.select_EC
15209	ENSMUSG00000040726	HESX1	8820	498575	Q9UBX0	D4AEG9	Q61658	HESX homeobox 1	ANF|CPHD5|RPX	yes	9620767, 11748154, 12063185	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12063185	10090	11748154	9606;10090	9620767	9606	0	0	0	0	0	0	0
15410	ENSMUSG00000048763	HOXB3	3213	303488	B3KNJ7,P14651	B2RYQ0,F7FL39	P09026	homeobox B3	HOX2|HOX2G|HOX-2.7	yes	9556594, 12482716	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12482716	10090	9556594	10090	0	0	0	0	0	0	0	0	0
14836	ENSMUSG00000021095	GSC	145258	317715	P56915	G3V7E7	Q02591	goosecoid homeobox	0	yes	9417125, 10542273	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10542273	10090	9417125	9606;10090	0	0	0	0	0	0	0	0	0
19668	ENSMUSG00000017007	RBPJL	11317	362268	Q5QPV1,Q9UBG7	D4AEG0	O08674,Q3V2I2	recombination signal binding protein for immunoglobulin kappa J region-like	RBP-L|RBPSUHL|SUH|SUHL	yes	9111338, 9111338, 9111338, 16354684	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16354684	9606;10090	9111338	10090	9111338	10090	9111338	10090	0	0	0	0	0
15417	ENSMUSG00000020875	HOXB9	3219	287647	B3KPJ1,P17482	D3ZW24	P20615	homeobox B9	HOX-2.5|HOX2|HOX2E	yes	9079637, 11432851	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11432851	10090	9079637	10090	0	0	0	0	0	0	0	0	0
21807	ENSMUSG00000022010	TSC22D1	8848	498545	A8K3Y6,Q15714	D3Z8M8,P62501	D3YW86,D3Z0V7,E9QLZ1,H3BLI9,P62500,Q3UXU0	TSC22 domain family, member 1	PTG-2|TGFB1I4|TSC22	yes	9022669, 10488076	Experimental	AnimalTFDB	0	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10488076	9606	9022669	9606	0	0	0	0	0	0	0	0	0
17859	ENSMUSG00000025025	MXI1	4601	25701	P50539	Q642D1	P50540,Q3U3X2,Q3USD3,Q6P2L3	MAX interactor 1, dimerization protein	MAD2|MXD2|MXI|BHLHC11	yes	8425219, 15467743, 15467743	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15467743	9606	15467743	9606	8425219	9606	0	0	0	0	0	0	0
15425	ENSMUSG00000001661	HOXC6	3223	252885	P09630	G3V841	B2RUB8,P10629,Q543H4	homeobox C6	CP25|HHO.C8|HOX3|HOX3C	yes	8393570, 8870653	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8870653	10090	8393570	10090	0	0	0	0	0	0	0	0	0
22666	ENSMUSG00000049672	ZFP161	7541	282825	B2R850,O43829	0	Q08376,Q544H8	zinc finger and BTB domain containing 14	ZBTB14|ZF5|ZFP-161|ZFP-5|ZNF478	yes	8367294, 10049742, 14706637	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass_synonym	TFclass_mouse	Vaquerizas et al	14706637	10116	10049742	10090	8367294	10090	0	0	0	0	0	0	0
104338	NA	MYNF1	0	0	0	0	0	myeloid nuclear factor 1	CBF|PEPB2	yes	8035830, 8035830, 8384306	Experimental	0	0	0	0	0	0	0	TFCat	0	0	0	8384306	10090	8035830	10090	8035830	10090	0	0	0	0	0	0	0
14237	ENSMUSG00000051490	FOXD4	2298	252886	Q12950	0	Q60688	forkhead box D4	FKHL9|FOXD4A|FREAC-5|FREAC5	yes	7957066, 17889656	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	17889656	generic	7957066	9606	0	0	0	0	0	0	0	0	0
15407	ENSMUSG00000018973	HOXB1	3211	303491	P14653	G3V737	P17919	homeobox B1	HCFP3|HOX2|HOX2I|HOX-2.9	yes	7911971, 9242495	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9242495	10090	7911971	10090	0	0	0	0	0	0	0	0	0
21411	ENSMUSG00000041852	TCF20	6942	366964	Q9UGU0,W5ZR30	D3ZG21	Q66JM6,Q80U46,Q9EPQ8	transcription factor 20 (AR1)	AR1|SPBP	yes	7760812, 10995766	Experimental	0	0	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	10995766	9606;10090	7760812	10090	0	0	0	0	0	0	0	0	0
630579	ENSMUSG00000074867	ZNF80	7634	295695	P51504	0	B8JJZ4,Q6P8L0	zinc finger protein 80	PT17	yes	7659503, 1768617	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	0	Vaquerizas et al	7659503	9606	1768617	9606	0	0	0	0	0	0	0	0	0
110593	ENSMUSG00000057637	PRDM2	7799	313678	Q13029	F1LQ66,Q63755	A2A7B5,B9EKQ3,Q8C2W5	PR domain containing 2, with ZNF domain	HUMHOXY1|KMT8|MTB-ZF|RIZ|RIZ1|RIZ2	yes	7590293, 8654390	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8654390	0	7590293	0	0	0	0	0	0	0	0	0	0
17876	ENSMUSG00000027201	MYEF2	50804	679712	Q9P2K5	D4AEI5	A2ATP5,A7UQY4,Q8C854	myelin expression factor 2	HST18564|MEF-2|MST156|MSTP156	yes	7534248, 7539003	Experimental	0	0	0	0	0	Ravasi et al	TcoF-DB	TFCat	0	0	0	7539003	10090	7534248	generic	0	0	0	0	0	0	0	0	0
226641	ENSMUSG00000026663	ATF6	22926	304962	A8K383,P18850	G3V909	F6VAN0	activating transcription factor 6	ATF6A	yes	2516827, 9271374	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9271374	9606	2516827	9606	0	0	0	0	0	0	0	0	0
268469	ENSMUSG00000075595	ZNF652	22834	497984	A8K9F2,D6RF85,Q9Y2D9	A1L1J6	Q5DU09	zinc finger protein 652	0	yes	21678463, 18456661	Experimental	AnimalTFDB	DBD	0	0	ORFeome	0	TcoF-DB	0	TFclass	TFclass_mouse	Vaquerizas et al	21678463	9606	18456661	9606	0	0	0	0	0	0	0	0	0
66136	ENSMUSG00000036315	ZNRD1	30834	361784	Q2L6J2,Q9P1U0	Q6MFY5	Q791N7	zinc ribbon domain containing 1	HTEX-6|RPA12|TEX6|HZR14|TCTEX-6	yes	21080911, 18645262	Author statement	0	0	0	0	0	Ravasi et al	TcoF-DB	TFCat	0	0	0	21080911	0	18645262	0	0	0	0	0	0	0	0	0	0
226049	ENSMUSG00000048138	DMRT2	10655	309430	Q05C20,Q5HYK2,Q9Y5R5	D4A098	Q8BG36	doublesex and mab-3 related transcription factor 2	0	yes	20368965, 20368965	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	20368965	10090	20368965	10090	0	0	0	0	0	0	0	0	0
18420	ENSMUSG00000021685	OTP	23440	294640	Q5XKR4	G3V7E0	O09113	orthopedia homeobox	0	yes	19383874, 20495559	Author statement	AnimalTFDB	DBD	0	0	ORFeome	0	TcoF-DB	0	TFclass	TFclass_mouse	Vaquerizas et al	20495559	9606	19383874	9606	0	0	0	0	0	0	0	0	0
232791	ENSMUSG00000035632	CNOT3	4849	308311	O75175	D3ZUV9	Q8K0V4	CCR4-NOT transcription complex, subunit 3	LENG2|NOT3|NOT3H	yes	19339689, 19339689	Experimental	0	0	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	0	19339689	10090	19339689	10090	0	0	0	0	0	0	0	0	0
12916	ENSMUSG00000063889	CREM	1390	25620	Q03060	F1LNP3,Q03061	D3YXV5,D3Z011,D3Z0R0,D3Z2U7,D3Z326,D3Z7M6,E9PV35,E9PWV9,F6QWT6,F6VJ22,P27699,Q3TTH6,Q78Z98,Q9CQ87,Q9D4U3,Q9D599	cAMP responsive element modulator	CREM-2|ICER|HCREM-2	yes	1847666, 8458330	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8458330	10090	1847666	10090	0	0	0	0	0	0	0	0	0
380912	ENSMUSG00000034522	ZNF395	55893	305972	Q7L9C8,Q9H8N7	D3ZPR2	E9Q5N9	zinc finger protein 395	HDBP-2|HDBP2|HDRF-2|PBF|PRF-1|PRF1|SI-1-8-14	yes	17897615, 11853404, 14625278	Experimental	0	0	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	17897615	9606	14625278	9606	11853404	9606	0	0	0	0	0	0	0
13172	ENSMUSG00000030507	DBX1	120237	292934	A6NMT0	Q5NSW5	P52950	developing brain homeobox 1	0	yes	17729296, 21552538	Author statement	AnimalTFDB	DBD	GOC	0	0	0	0	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21552538	10090	17729296	10090	0	0	0	0	0	0	0	0	0
231044	ENSMUSG00000067724	GBX1	2636	246149	Q14549	F1M7G6	P82976	gastrulation brain homeobox 1	0	yes	16193514, 16193514	Author statement	AnimalTFDB	DBD	GOC	0	ORFeome	0	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16193514	10090	16193514	0	0	0	0	0	0	0	0	0	0
170574	ENSMUSG00000060284	SP7	121340	300260	Q8TDD2	Q6IMK1,Q6IMK2	Q2KHK9,Q5RM08,Q8VI67	Sp7 transcription factor	OI11|OI12|OSX|OSTERIX	yes	16041384, 16041384	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16041384	9606;10090	16041384	10090	0	0	0	0	0	0	0	0	0
22646	ENSMUSG00000057895	ZNF35	7584	316096	B4DUB8,P13682	Q5M881	G3X9I0,Q80WR2	zinc finger protein 35	HF.10|HF10|ZFP105	yes	1572646, 8477855	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	0	Vaquerizas et al	8477855	9606	1572646	9606	0	0	0	0	0	0	0	0	0
107586	ENSMUSG00000037279	OVOL2	58495	296201	Q9BRP0	D4A5U5	Q3TIV4,Q8CIV7	ovo-like 2 (Drosophila)	EUROIMAGE566589|ZNF339	yes	15225875, 19700410	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	19700410	10090	15225875	10090	0	0	0	0	0	0	0	0	0
15900	ENSMUSG00000041515	IRF8	3394	292060	Q02556	Q5NUI4	P23611,Q544J7	interferon regulatory factor 8	H-ICSBP|ICSBP|ICSBP1|IRF-8	yes	1460054, 10734131	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10734131	9606	1460054	9606	0	0	0	0	0	0	0	0	0
15384	ENSMUSG00000020358	HNRNPAB	3182	83498	Q99729	Q9QX80,Q9QX81	Q20BD0,Q544Z3,Q99020	heterogeneous nuclear ribonucleoprotein A/B	ABBP1|HNRPAB	yes	1398104, 1398104, 11154060	Experimental	0	0	GOC	0	0	Ravasi et al	TcoF-DB	TFCat	0	0	0	11154060	10116	1398104	10090	1398104	10090	0	0	0	0	0	0	0
18503	ENSMUSG00000037034	PAX1	5075	311505	P15863	F1LT82	P09084	paired box 1	HUP48	yes	12490554, 12490554	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12490554	10090	12490554	10090	0	0	0	0	0	0	0	0	0
15412	ENSMUSG00000038692	HOXB4	3214	497988	P17483	B1WBS2	P10284	homeobox B4	HOX-2.6|HOX2|HOX2F	yes	12482716, 12489992, 15634700	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15634700	10090	12489992	9606	12482716	10090	0	0	0	0	0	0	0
20465	ENSMUSG00000062713	SIM2	6493	304071	Q14190	D4AA36	Q61079	single-minded homolog 2 (Drosophila)	HMC13F06|HMC29C01|SIM|BHLHE15	yes	11782478, 11782478	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11782478	9606	11782478	10090	0	0	0	0	0	0	0	0	0
15416	ENSMUSG00000056648	HOXB8	3218	24457	I3L3R1,P17481,Q8N8T3	G3V6Y1	A2A9Z8,P09632	homeobox B8	HOX2|HOX2D|HOX-2.4	yes	11571641, 15886193	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15886193	10090	11571641	10090	0	0	0	0	0	0	0	0	0
22344	ENSMUSG00000018377	VEZF1	7716	287615	Q14119	0	Q5SXC4	vascular endothelial zinc finger 1	DB1|ZNF161	yes	11504723, 14706637	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	14706637	9606	11504723	9606;10090	0	0	0	0	0	0	0	0	0
22344	ENSMUSG00000098546	VEZF1	7716	287615	Q14119	0	Q5SXC4	vascular endothelial zinc finger 1	DB1|ZNF161	yes	11504723, 14706637	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	14706637	9606	11504723	9606;10090	0	0	0	0	0	0	0	0	0
15430	ENSMUSG00000050368	HOXD10	3236	303991	P28358	D4ACD8	P28359	homeobox D10	HOX4|HOX4D|HOX4E|HOX-4.4	yes	11432851, 15792957	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15792957	10116	11432851	10090	0	0	0	0	0	0	0	0	0
15426	ENSMUSG00000001657	HOXC8	3224	24460	P31273	F1MAK7	P09025	homeobox C8	HOX3|HOX3A	yes	11139569, 15699330, 7911971	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15699330	10090	11139569	9606	7911971	10090	0	0	0	0	0	0	0
229004	ENSMUSG00000038705	GMEB2	26205	83635	Q9UKD1	O88873	P58929	glucocorticoid modulatory element binding protein 2	P79PIF|PIF79	yes	10894151, 14705952	Experimental	AnimalTFDB	DBD	GOC	0	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	14705952	10116	10894151	10116;Unknown	0	0	0	0	0	0	0	0	0
224656	ENSMUSG00000024220	ZNF76	7629	361809	P36508	B4F7E9	Q8BMU0	zinc finger protein 76	D6S229E|ZNF523|ZFP523	yes	10893243, 16337145, 15280359, 11960979	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16337145	9606	15280359	9606	11960979	9606	10893243	9606	0	0	0	0	0
80902	ENSMUSG00000025602	ZNF202	7753	500981	O95125	D4A7G1	Q8C879	zinc finger protein 202	ZKSCAN10	yes	10748193, 19875103, 11279031	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	19875103	9606	11279031	9606	10748193	9606	0	0	0	0	0	0	0
64290	ENSMUSG00000059246	FOXB1	27023	367106	Q99853	Q5FVH9	Q64732	forkhead box B1	FKH5|HFKH-5	yes	10662642, 12297093	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12297093	10090	10662642	10090	0	0	0	0	0	0	0	0	0
387609	ENSMUSG00000071757	ZHX2	22882	314988	Q9Y6X8	G3V6P3	Q8C0C0	zinc fingers and homeoboxes 2	AFR1|RAF	yes	22406477	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	22406477	9606	0	0	0	0	0	0	0	0	0	0	0
241514	ENSMUSG00000070866	ZNF804A	91752	295695	Q7Z570	0	A2AKY4,Q8BHP6,Q8CFV3	zinc finger protein 804A	C2ORF10	yes	22384243	Experimental	0	0	0	0	0	0	0	0	0	0	Vaquerizas et al	22384243	9606	0	0	0	0	0	0	0	0	0	0	0
228829	ENSMUSG00000038116	PHF20	51230	311575	Q9BVI0	D3ZQB7	Q8BLG0	PHD finger protein 20	C20ORF104|GLEA2|HCA58|NZF|TZP	yes	22334668	Experimental	0	DBD	0	0	0	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	22334668	9606	0	0	0	0	0	0	0	0	0	0	0
69743	ENSMUSG00000028977	CASZ1	54897	313713	B3KRV8,Q86V15	0	B1AS46,Q9CWL2	castor zinc finger 1	CAS11|CST|SRG|ZNF693|DJ734G22.1	yes	22331471	Experimental	0	0	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	22331471	9606	0	0	0	0	0	0	0	0	0	0	0
320522	ENSMUSG00000044243	BHLHA9	727857	363656	Q7RTU4	D3ZY30	Q5RJB0	basic helix-loop-helix family, member a9	BHLHF42	yes	22147889	Author statement	AnimalTFDB	DBD	GOC	0	0	0	0	0	TFclass	TFclass_mouse	Vaquerizas et al	22147889	9606	0	0	0	0	0	0	0	0	0	0	0
30928	ENSMUSG00000063659	ZNF238	10472	64619	Q99592	G3V6J7,Q9JKY3	H7BX69,Q9WUK6	zinc finger and BTB domain containing 18	C2H2-171|RP58|TAZ-1|ZBTB18	yes	22095278	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass_synonym	TFclass_mouse	Vaquerizas et al	22095278	10090	0	0	0	0	0	0	0	0	0	0	0
93730	ENSMUSG00000025245	LZTFL1	54585	316102	Q9NQ48	Q562C6	Q9JHQ5	leucine zipper transcription factor-like 1	0	yes	22093827	Author statement	0	0	0	0	0	0	0	TFCat	0	0	0	22093827	9606;10090	0	0	0	0	0	0	0	0	0	0	0
100072	ENSMUSG00000014592	CAMTA1	23261	362665	Q9Y6Y1	Q3KQW8	A2A891,Q3TYE0	calmodulin binding transcription activator 1	CANPMR	yes	21857646	Author statement	AnimalTFDB	DBD	GOC	0	0	0	TcoF-DB	0	0	0	Vaquerizas et al	21857646	9606	0	0	0	0	0	0	0	0	0	0	0
219150	ENSMUSG00000021972	HMBOX1	79618	305968	D3DSU2,Q6NT76	D3ZER1,D4AEJ7	H3BK67,H3BKM3,Q8BJA3	homeobox containing 1	HNF1LA|PBHNF	yes	21839858	Experimental	AnimalTFDB	DBD	GOC	0	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21839858	9606	0	0	0	0	0	0	0	0	0	0	0
68992	ENSMUSG00000055633	ZNF580	51157	308336	Q9UK33	0	Q9DB38	zinc finger protein 580	0	yes	21830064	Author statement	AnimalTFDB	DBD	0	0	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21830064	9606	0	0	0	0	0	0	0	0	0	0	0
15398	ENSMUSG00000038203	HOXA13	3209	500129	P31271,Q6DI00	0	Q62424	homeobox A13	HOX1|HOX1J	yes	21829694	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21829694	9606	0	0	0	0	0	0	0	0	0	0	0
54139	ENSMUSG00000026638	IRF6	3664	364081	G0Z349,O14896	D4AAV0	P97431	interferon regulatory factor 6	LPS|OFC6|PIT|PPS|VWS|VWS1	yes	21807998	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21807998	9606	0	0	0	0	0	0	0	0	0	0	0
232430	ENSMUSG00000032652	CREBL2	1389	362453	O60519	Q5BJU6	Q32M00	cAMP responsive element binding protein-like 2	0	yes	21728997	Author statement	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21728997	9606	0	0	0	0	0	0	0	0	0	0	0
268564	ENSMUSG00000033454	ZBTB1	22890	314246	Q9Y2K1	Q672J3	Q5YB37,Q91VL9	zinc finger and BTB domain containing 1	ZNF909	yes	21706167	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21706167	9606	0	0	0	0	0	0	0	0	0	0	0
15424	ENSMUSG00000022485	HOXC5	3222	315341	Q00444	D3ZP88	P32043	homeobox C5	CP11|HOX3|HOX3D	yes	21676974	Author statement	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21676974	0	0	0	0	0	0	0	0	0	0	0	0
269401	ENSMUSG00000000823	ZNF512B	57473	311721	Q96KM6	D3ZJ29	B7ZCR6,Q6ZPW1	zinc finger protein 512B	GM632	yes	21665992	Author statement	AnimalTFDB	DBD	0	0	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21665992	9606	0	0	0	0	0	0	0	0	0	0	0
233410	ENSMUSG00000005621	ZNF592	9640	293038	Q92610	D3ZJG8	Q52KI9,Q8BG03,Q8BHZ4	zinc finger protein 592	CAMOS|SCAR5	yes	21620140	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21620140	9606	0	0	0	0	0	0	0	0	0	0	0
78266	ENSMUSG00000019338	ZNF687	57592	310660	Q8N1G0	0	Q9D2D7	zinc finger protein 687	0	yes	21620140	Author statement	AnimalTFDB	DBD	0	0	ORFeome	0	TcoF-DB	0	TFclass	TFclass_mouse	Vaquerizas et al	21620140	9606	0	0	0	0	0	0	0	0	0	0	0
228880	ENSMUSG00000039671	ZMYND8	23613	296374	A6H8Y8,Q2HXV5,Q569J9,Q9ULU4	A8C4G9	A2A482,A2A484,E9Q8D1,Q3U1M7,Q3UH28,Q3V1I9,Q80Y82	zinc finger, MYND-type containing 8	PRKCBP1|PRO2893|RACK7	yes	21620140	Experimental	0	0	0	0	ORFeome	0	0	0	0	0	0	21620140	9606	0	0	0	0	0	0	0	0	0	0	0
18994	ENSMUSG00000056854	POU3F4	5456	29589	P49335	P62516	A6H6L6,P62515	POU class 3 homeobox 4	BRAIN-4|BRN4|DFN3|DFNX2|OTF-9|OTF9|BRN-4|OCT-9	yes	21555964	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21555964	9606	0	0	0	0	0	0	0	0	0	0	0
16598	ENSMUSG00000055148	KLF2	10365	306330	Q8IUN4,Q9Y5W3	Q9ET58	Q3V293,Q60843	Kruppel-like factor 2 (lung)	LKLF	yes	21530336	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21530336	10090	0	0	0	0	0	0	0	0	0	0	0
53417	ENSMUSG00000004328	HIF3A	64344	64345	B2RBI6,H0YDZ5,Q9Y2N7	Q9JHS2	E9Q6J3,Q0VBL6	hypoxia inducible factor 3, alpha subunit	HIF-3A|IPAS|MOP7|PASD7|BHLHE17	yes	21479871	Experimental	0	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21479871	9606	0	0	0	0	0	0	0	0	0	0	0
19885	ENSMUSG00000028150	RORC	6097	368158	F1D8P6,P51449,Q6I9R9	0	P51450	RAR-related orphan receptor C	NR1F3|RORG|RZR-GAMMA|RZRG|TOR	yes	21392046	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21392046	9606	0	0	0	0	0	0	0	0	0	0	0
13799	ENSMUSG00000039095	EN2	2020	499964	P19622	D3Z8B1	P09066,Q3TZM2	engrailed homeobox 2	0	yes	21364037	Author statement	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21364037	9606	0	0	0	0	0	0	0	0	0	0	0
50524	ENSMUSG00000049532	SALL2	6297	305854	B4DK65,Q9Y467	D4ADE6	Q8BP69,Q9QX96	sal-like 2 (Drosophila)	HSAL2|SAL-2|ZNF795|P150(SAL2)	yes	21362508	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21362508	9606	0	0	0	0	0	0	0	0	0	0	0
13017	ENSMUSG00000030970	CTBP2	1488	81717	P56545	Q9EQH5	P56546,Q3UGL5,Q91YZ2	C-terminal binding protein 2	0	yes	21315774	Experimental	0	0	GOC	0	0	0	TcoF-DB	TFCat	0	0	0	21315774	9606	0	0	0	0	0	0	0	0	0	0	0
382639	ENSMUSG00000037638	ZBTB42	100128927	691556	B2RXF5	B1WBS3	Q811H0	zinc finger and BTB domain containing 42	ZNF925	yes	21193930	Author statement	AnimalTFDB	0	0	0	0	0	0	0	TFclass	TFclass_mouse	0	21193930	9606	0	0	0	0	0	0	0	0	0	0	0
16656	ENSMUSG00000028634	HIVEP3	59269	313557	Q5T1R4	D3ZRB5	A2A884	human immunodeficiency virus type I enhancer binding protein 3	KBP-1|KBP1|KRC|SHN3|SCHNURRI-3|ZAS3|ZNF40C	yes	21189157	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	21189157	9606	0	0	0	0	0	0	0	0	0	0	0
